4,/wiki/Green_building,https://en.wikipedia.org/wiki/World_Green_Building_Council,World Green Building Council
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_roof,green roofs
4,/wiki/Green_building,https://en.wikipedia.org/wiki/International_Green_Construction_Code,International Green Construction Code (IGCC)
4,/wiki/Green_building,https://en.wikipedia.org/wiki/National_Green_Building_Standard,National Green Building Standard
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_building_in_Germany,Green building in Germany
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_building_in_Israel,Green building in Israel
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_building_in_South_Africa,Green building in South Africa
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_building_in_the_United_Kingdom,Green building in the United Kingdom
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_building_in_India,Green building in India
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_building_in_the_United_States,Green building in the United States
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_Building_Council,Green Building Council
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_library,Green library
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Glass_in_green_buildings,Glass in green buildings
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Tropical_green_building,Tropical green building
4,/wiki/Green_building,https://en.wikipedia.org/wiki/Green_computing,Green computing
4,/wiki/Greenhouse,https://en.wikipedia.org/wiki/Royal_Greenhouses_of_Laeken,Royal Greenhouses of Laeken
4,/wiki/Greenhouse,https://en.wikipedia.org/wiki/Seawater_greenhouse,Seawater greenhouse
4,/wiki/Greenhouse,https://en.wikipedia.org/wiki/Green_wall,Green wall
4,/wiki/Greenwashing,https://en.wikipedia.org/wiki/Green_PR,green PR
4,/wiki/Greenwashing,https://en.wikipedia.org/wiki/Green_brands,Green brands
4,/wiki/Greenwashing,https://en.wikipedia.org/wiki/Green_company,Green company
4,/wiki/Greenwashing,https://en.wikipedia.org/wiki/Green_criminology,Green criminology
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_party,Green party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Bright_green_environmentalism,Bright green environmentalism
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_anarchism,Green anarchism
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_conservatism,Green conservatism
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_left,Green left
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_liberalism,Green liberalism
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_libertarianism,Green libertarianism
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Zionism,Green Zionism
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Asia_Pacific_Greens_Federation,Asia Pacific Greens Federation
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/European_Green_Party,European Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Federation_of_Green_Parties_of_Africa,Federation of Green Parties of Africa
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Federation_of_the_Green_Parties_of_the_Americas,Federation of the Green Parties of the Americas
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Federation_of_Young_European_Greens,Federation of Young European Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Global_Greens,Global Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Global_Young_Greens,Global Young Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Iranian_Green_Movement,Iranian Green Movement
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_ban,green ban
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Party_of_Canada,Green Party of Canada
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Party_of_Ontario,Ontario Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Party_of_British_Columbia,British Columbia Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_League,Green League
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Union_of_Greens_and_Farmers,Union of Greens and Farmers
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Global_Greens_Charter,Global Greens Charter
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Party_(Ireland),Irish Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Australian_Greens,Australian Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Outline_of_green_politics,Outline of green politics
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Greens_of_Burkina,Greens of Burkina
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Somalia_Green_Party,Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Party_of_South_Africa,Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Uganda_Green_Party,Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Partido_Verde_Eto-Ecologista,Green
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Movement_(Israel),The Green Movement
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/The_Greens_(Israel),The Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Mongolian_Green_Party,Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Party_of_Bulgaria,Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/The_Greens_(Bulgaria),The Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Party_(Czech_Republic),Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/The_Greens_(Denmark),The Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Europe_Ecology_%E2%80%93_The_Greens,Europe Ecology – The Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Alliance_90/The_Greens,Alliance 90/The Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Ecologist_Greens,Ecologist Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Greens_(Greece),Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Federation_of_the_Greens,Federation of the Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Italy,Green Italy
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Lithuanian_Green_Party,Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Lithuanian_Farmers_and_Greens_Union,Lithuanian Farmers and Greens Union
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/The_Greens_(Netherlands),The Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Ecologist_Party_%22The_Greens%22,The Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Party_(Romania),Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Civil_United_Green_Alternative,Civil United Green Alternative
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Russian_Ecological_Party_%22The_Greens%22,Ecological Party "The Greens"
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Union_of_Greens_of_Russia,Union of Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Green_Party_(Serbia),Green Party
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Greens_of_Serbia,Greens of Serbia
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Initiative_for_Catalonia_Greens,Catalonia Greens
4,/wiki/Green_politics,https://en.wikipedia.org/wiki/Confederation_of_the_Greens,Confederation of the Greens
4,/wiki/Runaway_greenhouse_effect,https://en.wikipedia.org/wiki/Greenhouse_and_icehouse_Earth,Greenhouse and icehouse Earth
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Greenbelt_Historic_District,Greenbelt Historic  District
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Greenbelt_Park,Greenbelt Park
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Greenbelt_station,Greenbelt Metro Station
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Green_Line_(Washington_Metro),Green Line
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Old_Greenbelt_Theatre,Old Greenbelt Theatre
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Greenbelt_News_Review,Greenbelt News Review
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Greenbelt_Homes|_Inc.,Greenbelt Homes Incorporated
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Greenbelt_Arts_Center,Greenbelt Arts Center
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Greenbelt_15K,Greenbelt 15K
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Greenbelt_Police_Department_(Maryland),Greenbelt Police Department
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Green_Meadows|_Maryland,Green Meadows
4,/wiki/Greenbelt,_Maryland,https://en.wikipedia.org/wiki/Green_Haven|_Maryland,Green Haven
4,/wiki/Greenbelt_(Ottawa),https://en.wikipedia.org/wiki/Green%27s_Creek_(Ontario),Green's Creek
4,/wiki/Greenbelt_(Ottawa),https://en.wikipedia.org/wiki/Green_Island_(Rideau_River),Green Island (Rideau River)
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/South_West_Hampshire/South_East_Dorset_Green_Belt,South West Hampshire/South East Dorset Green Belt
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/Avon_Green_Belt,Avon Green Belt
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/Burton_upon_Trent_and_Swadlincote_Green_Belt,Burton upon Trent and Swadlincote Green Belt
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/Cambridge_Green_Belt,Cambridge Green Belt
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/Nottingham_and_Derby_Green_Belt,Nottingham and Derby Green Belt
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/Gloucester_and_Cheltenham_Green_Belt,Gloucester and Cheltenham Green Belt
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/North_East_Green_Belt,North East Green Belt
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/Oxford_Green_Belt,Oxford Green Belt
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/Stoke-on-Trent_Green_Belt,Stoke-on-Trent Green Belt
4,/wiki/Green_belt_(United_Kingdom),https://en.wikipedia.org/wiki/York_Green_Belt,York Green Belt
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Monadnock-Sunapee_Greenway,Monadnock-Sunapee Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Green_lane_(road),green lanes
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/European_Greenways_Association,European Greenways Association
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/East_River_Greenway,East River Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Manhattan_Waterfront_Greenway,Manhattan Waterfront Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Anne_Springs_Close_Greenway,Anne Springs Close Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Boise_greenbelt,Boise River Greenbelt
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Capital_Area_Greenbelt,Capital Area Greenbelt
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Capital_Area_Greenway,Capital Area Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Cardinal_Greenway,Cardinal Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/East_Coast_Greenway,East Coast Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Greater_Grand_Forks_Greenway,Greater Grand Forks Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Lafitte_Greenway,Lafitte Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Little_Sugar_Creek_Greenway,Little Sugar Creek Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Maryville_Alcoa_Greenway,Maryville Alcoa Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Midtown_Greenway,Midtown Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/MillionMile_Greenway,MillionMile Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Mountains_to_Sound_Greenway,Mountains to Sound Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Niagara_River_Greenway_Plan,Niagara River Greenway Plan
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Ohlone_Greenway,Ohlone Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Rachel_Carson_Greenway,Rachel Carson Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Vancouver_Greenway_Network,Vancouver Greenway Network
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Central_Valley_Greenway,Central Valley Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Chrysler_Canada_Greenway,Chrysler Canada Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Ayot_Greenway,Ayot Greenway
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/Cole_Green_Way,Cole Green Way
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/South_East_London_Green_Chain,South East London Green Chain
4,/wiki/Greenway_(landscape),https://en.wikipedia.org/wiki/GD_Greenway,Guangdong Greenway
4,/wiki/Greenhills,_Ohio,https://en.wikipedia.org/wiki/Green_Township|_Hamilton_County|_Ohio,Green
4,/wiki/Greendale,_Wisconsin,https://en.wikipedia.org/wiki/Greendale_Historic_District,Greendale Historic District
4,/wiki/Greendale,_Wisconsin,https://en.wikipedia.org/wiki/Greendale_High_School,Greendale High School
4,/wiki/Greendale,_Wisconsin,https://en.wikipedia.org/wiki/Greenfield|_Wisconsin,Greenfield
4,/wiki/Staten_Island_Greenbelt,https://en.wikipedia.org/wiki/Green_sunfish,green sunfish
4,/wiki/Staten_Island_Greenbelt,https://en.wikipedia.org/wiki/Bowling_Green_(New_York_City),Bowling Green
4,/wiki/Staten_Island_Greenbelt,https://en.wikipedia.org/wiki/Greenacre_Park,Greenacre Park
4,/wiki/Staten_Island_Greenbelt,https://en.wikipedia.org/wiki/Brooklyn%E2%80%93Queens_Greenway,Brooklyn–Queens Greenway
4,/wiki/Staten_Island_Greenbelt,https://en.wikipedia.org/wiki/Fort_Greene_Park,Fort Greene
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Amchitka_(album),Amchitka| the 1970 concert that launched Greenpeace
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/London_Greenpeace,London Greenpeace
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Greenpeace_Foundation,Greenpeace Foundation
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/MV_Greenpeace,MV Greenpeace
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Criticism_of_Greenpeace,Criticism of Greenpeace
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Greenpeace_Aotearoa_New_Zealand,Greenpeace Aotearoa New Zealand
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Greenpeace_Australia_Pacific,Greenpeace Australia Pacific
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Greenpeace_East_Asia,Greenpeace East Asia
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Greenpeace_Nordic,Greenpeace Nordic
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Greenpeace_Southeast_Asia,Greenpeace Southeast Asia
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Greenpeace_USA,Greenpeace USA
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Greenpeace_%E2%80%93_The_Album,Greenpeace – The Album
4,/wiki/Greenpeace,https://en.wikipedia.org/wiki/Jim_Green_(activist),Jim Green
5,/wiki/Green_Building_(MIT),https://en.wikipedia.org/wiki/Cecil_Howard_Green,Cecil Howard Green
5,/wiki/Green_Building_(MIT),https://en.wikipedia.org/wiki/Alan_Greenspan,Alan Greenspan
5,/wiki/Green_vehicle,https://en.wikipedia.org/wiki/Environmental_technology,green technology
5,/wiki/Green_vehicle,https://en.wikipedia.org/wiki/Green_Car_Journal,Green Car Journal
5,/wiki/Green_vehicle,https://en.wikipedia.org/wiki/Green_Car_of_the_Year,Green Car of the Year
5,/wiki/Green_vehicle,https://en.wikipedia.org/wiki/Green_Car_Vision_Award,Green Car Vision Award
5,/wiki/U.S._Green_Building_Council,https://en.wikipedia.org/wiki/Green_Business_Certification_Inc.,Green Business Certification Inc.
5,/wiki/U.S._Green_Building_Council,https://en.wikipedia.org/wiki/Leadership_in_Energy_and_Environmental_Design,LEED Green Building Rating System
5,/wiki/U.S._Green_Building_Council,https://en.wikipedia.org/wiki/Canada_Green_Building_Council,Canada Green Building Council
5,/wiki/U.S._Green_Building_Council,https://en.wikipedia.org/wiki/UK_Green_Building_Council,UK Green Building Council
5,/wiki/U.S._Green_Building_Council,https://en.wikipedia.org/wiki/Philippine_Green_Building_Council,Philippine Green Building Council
5,/wiki/Green_roof,https://en.wikipedia.org/wiki/Green_Building_Council_of_Australia,Green Building Council of Australia
5,/wiki/Green_roof,https://en.wikipedia.org/wiki/Steven_W._Peck,Green Roofs for Healthy Cities
5,/wiki/Green_building_in_the_United_States,https://en.wikipedia.org/wiki/Green_Building_Initiative,Green Building Initiative
5,/wiki/Green_building_in_the_United_States,https://en.wikipedia.org/wiki/Global_Green_USA,Global Green USA
5,/wiki/Green_Building_Council,https://en.wikipedia.org/wiki/Jordan_Green_Building_Council,Jordan Green Building Council
5,/wiki/Green_computing,https://en.wikipedia.org/wiki/Green_chemistry,green chemistry
5,/wiki/Green_computing,https://en.wikipedia.org/wiki/Green_Electronics_Council,Green Electronics Council
5,/wiki/Green_computing,https://en.wikipedia.org/wiki/The_Green_Grid,The Green Grid
5,/wiki/Green_computing,https://en.wikipedia.org/wiki/Green_Comm_Challenge,Green Comm Challenge
5,/wiki/Green_computing,https://en.wikipedia.org/wiki/Green_information_system,Green information system
5,/wiki/Green_wall,https://en.wikipedia.org/wiki/The_Green_Wall,The Green Wall
5,/wiki/Green_PR,https://en.wikipedia.org/wiki/Environmentalism,green movement
5,/wiki/Green_party,https://en.wikipedia.org/wiki/List_of_green_political_parties,List of green political parties
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Party_(UK),Green Party
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Party_of_Alaska,Green Party of Alaska
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Confederation,Green Confederation
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Party_of_Fiji,Green Party in Fiji
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Party_of_Pakistan,Green Party of Pakistan
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Party_of_Lebanon,Green Party of Lebanon
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Latvian_Green_Party,Latvian Green Party
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Party_of_England_and_Wales,the Green Party of England and Wales
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Party_of_Switzerland,Swiss Green Party
5,/wiki/Green_party,https://en.wikipedia.org/wiki/The_Greens_(France),French Greens
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Nordic_Green_Left_Alliance,Nordic Green Left Alliance
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Estonian_Greens,Estonian Greens
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Scottish_Green_Party,Scottish Green Party
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Party_in_Northern_Ireland,Green Party in Northern Ireland
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green_Party_of_the_United_States,Green Party of the United States
5,/wiki/Green_party,https://en.wikipedia.org/wiki/List_of_Green_party_leaders_in_Canada,List of Green party leaders in Canada
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Oxygen_Green_Party,Oxygen Green Party
5,/wiki/Green_party,https://en.wikipedia.org/wiki/Green,Green
5,/wiki/Green_anarchism,https://en.wikipedia.org/wiki/Green_Anarchy,Green Anarchy
5,/wiki/Green_anarchism,https://en.wikipedia.org/wiki/Green_Anarchist,Green Anarchist
5,/wiki/Green_anarchism,https://en.wikipedia.org/wiki/Green_Scare,Green Scare
5,/wiki/Green_conservatism,https://en.wikipedia.org/wiki/Green_Party_(Brazil),Green Party
5,/wiki/Green_conservatism,https://en.wikipedia.org/wiki/Ecologist_Green_Party_of_Mexico,Ecologist Green Party of Mexico
5,/wiki/Green_conservatism,https://en.wikipedia.org/wiki/Independent_Greens_of_Virginia,Independent Greens of Virginia
5,/wiki/Green_conservatism,https://en.wikipedia.org/wiki/Green_Party_of_Hungary,Green Party of Hungary
5,/wiki/Green_conservatism,https://en.wikipedia.org/wiki/Greens_Greens,Greens Greens
5,/wiki/Green_left,https://en.wikipedia.org/wiki/Political_Party_of_Radicals,green
5,/wiki/Green_liberalism,https://en.wikipedia.org/wiki/Green_Liberal_Party_of_Switzerland,Green Liberal Party of Switzerland
5,/wiki/Green_liberalism,https://en.wikipedia.org/wiki/Thomas_Hill_Green,Thomas Hill Green
5,/wiki/Green_libertarianism,https://en.wikipedia.org/wiki/Green_to_Gold_(book),Green to Gold
5,/wiki/Asia_Pacific_Greens_Federation,https://en.wikipedia.org/wiki/Greens_Japan,Greens Japan
5,/wiki/Asia_Pacific_Greens_Federation,https://en.wikipedia.org/wiki/Green_Party_of_Aotearoa_New_Zealand,Green Party of Aotearoa New Zealand
5,/wiki/Asia_Pacific_Greens_Federation,https://en.wikipedia.org/wiki/Green_Party_Taiwan,Green Party Taiwan
5,/wiki/Asia_Pacific_Greens_Federation,https://en.wikipedia.org/wiki/Philippine_Greens,Philippine Greens
